threshold,ROC-AUC,PR-AUC,平衡准确率,准确率,MCC,敏感度,特异度,PPV,NPV,F1+,TN,FP,FN,TP,rule_meet_sens
0.0,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.001,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.002,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.003,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.004,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.005,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.006,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.007,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.008,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.009,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.01,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.011,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.012,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.013,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.014,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.015,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.016,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.017,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.018,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.019,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.02,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.021,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.022,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
0.023,0.7819078947368422,0.8177800213759601,0.5,0.5460750853242321,0.0,1.0,0.0,0.5460750853242321,0.0,0.706401766004415,0,133,0,160,True
